name,address,location,adname,type,shopinfo,lng,lat,is_chain
MOON or 6PENCE COFFEE,丽园路501号SOHO丽园A7幢101室(进园区右转第1家),"121.481532,31.207978",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.481532,31.207978,False
Vuoiuna舞优娜咖啡(瑞金南路店),瑞金南路500号锦和越界500 F1层,"121.467975,31.198625",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.467975,31.198625,False
FLW FLW COFFEE,合肥路315号海文商务楼(淡水路),"121.473925,31.213975",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.473925,31.213975,False
星巴克(8号桥2期创意园区店),局门路436号8号桥2期1号楼1102单元(近五里桥路),"121.482012,31.203186",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.482012,31.203186,True
CoCo都可(瞿溪店),瞿溪路829号1层东侧,"121.480791,31.200946",黄浦区,餐饮服务;冷饮店;冷饮店,0,121.480791,31.200946,False
啡阅吧咖啡馆,局门路与五里桥路交叉口东南60米,"121.482223,31.203236",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.482223,31.203236,False
Manner Coffee(局门路店),局门路427号5幢109单元,"121.482249,31.203171",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.482249,31.203171,True
HOMEMADE CAFE COCKTAIL BAR,局门路468号101a,"121.482149,31.202704",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.482149,31.202704,False
蓝屋咖啡,"局门路468号八号桥创意园2期(近工商银行,瞿溪路)","121.482165,31.202695",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.482165,31.202695,False
瑞幸咖啡(奕思创·江南店)(暂停营业),五里桥路18号一层104室,"121.482083,31.203612",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.482083,31.203612,True
丹罗咖啡(瞿溪路店),瞿溪路805号,"121.481766,31.201479",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.481766,31.201479,False
银流咖啡(Soho复兴广场店),马当路388号SOHO复兴广场B1层,"121.474663,31.214721",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474663,31.214721,False
万贰公里SOE lounge,淡水路306号(10/13号线新天地站5号口步行100米),"121.473470,31.214916",黄浦区,体育休闲服务;娱乐场所;酒吧,1,121.47347,31.214916,False
Boardroom,局门路457号103,"121.482909,31.202826",黄浦区,体育休闲服务;娱乐场所;酒吧,0,121.482909,31.202826,False
里滩Xin咖,中山南一路727号1号门百谷源商务中心,"121.479375,31.198475",黄浦区,餐饮服务;咖啡厅;咖啡厅|体育休闲服务;娱乐场所;娱乐场所,0,121.479375,31.198475,False
TAIJUAN COFFEE(Soho复兴广场店),马当路388号复兴广场B2层B2-16号,"121.474345,31.215066",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474345,31.215066,False
85度C(生甜甜圈研究工坊 上海局门店),局门路527号,"121.482669,31.201809",黄浦区,餐饮服务;糕饼店;糕饼店,0,121.482669,31.201809,False
Costa Coffee(上海思南公馆店),复兴中路507弄5号1层103室,"121.470069,31.215051",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.470069,31.215051,True
汉福山咖啡&新中式烘焙(新天地店),马当路388号复兴soho广场D座B2-37室,"121.474767,31.215295",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.474767,31.215295,False
Manner Coffee(思南公馆商业街店),思南路16号,"121.468478,31.214911",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.468478,31.214911,True
私人城市(丝庐花语店),茶陵路220号,"121.466070,31.197666",徐汇区,餐饮服务;咖啡厅;咖啡厅,1,121.46607,31.197666,False
瑞幸咖啡(复兴SOHO店),马当路388号SOHO复兴广场E栋一层107号,"121.474966,31.215563",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474966,31.215563,True
Doze coffee(卢湾科技工业楼店),瞿溪路691号卢湾科技工业楼F1层,"121.483468,31.202013",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.483468,31.202013,False
星巴克(红双喜大厦店),制造局路266号,"121.484284,31.207358",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,0,121.484284,31.207358,True
luckin coffee 瑞幸咖啡(永丰村店),永丰村西北门旁(一大会址·新天地地铁站5号口步行330米),"121.471134,31.215844",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.471134,31.215844,True
星巴克(复兴广场店),马当路388号SOHO复兴广场C座1层03,"121.474520,31.215839",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.47452,31.215839,True
REDcorner,马当路388号SOHO复兴广场,"121.474554,31.215930",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474554,31.21593,False
星巴克臻选(思南公馆店),思南路50号,"121.467543,31.215088",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.467543,31.215088,True
代数学家algebraist(上海博荟广场店),中山南一路788号博荟广场C座一楼,"121.479502,31.197294",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.479502,31.197294,True
瑞幸咖啡(斜土东路店),斜土东路333弄之1-11号华浩苑,"121.484775,31.207075",黄浦区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.484775,31.207075,True
黑吻咖啡,制造局路584号-丁-1室,"121.484644,31.203687",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.484644,31.203687,False
越南中原传奇咖啡(博荟店),中山南一路博荟广场c座l1-17-a,"121.480018,31.197284",黄浦区,餐饮服务;甜品店;甜品店,0,121.480018,31.197284,False
麦当劳(上海黄浦博荟广场餐厅),上海市黄浦区中山南一路788号博荟广场地下二层B25、B26,"121.479704,31.197078",黄浦区,餐饮服务;快餐厅;快餐厅,0,121.479704,31.197078,False
星巴克上海博荟广场店,中山南一路788号地上第一层L1-16单元,"121.479881,31.197170",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,0,121.479881,31.19717,True
Three rocks coffee采矿人咖啡,嘉善路508号2号楼102(嘉善路地铁站2号口步行260米),"121.460224,31.204466",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.460224,31.204466,False
PAIN CHAUD BAKERY百丘(建国西路店),建国西路256号(嘉善路地铁站2号口步行420米),"121.459984,31.205864",徐汇区,餐饮服务;糕饼店;糕饼店,0,121.459984,31.205864,False
Manner Coffee(蒙自路店),蒙自路与中山南一路辅路交叉口东南60米,"121.481656,31.197974",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.481656,31.197974,True
Manner Coffee,打浦路603号金地威新·8号桥(滨江园),"121.475325,31.195075",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.475325,31.195075,True
Wagas沃歌斯(上海尚街店),建国西路283号104室,"121.459919,31.204567",徐汇区,餐饮服务;外国餐厅;西餐厅(综合风味),0,121.459919,31.204567,False
麦当劳(嘉善路),玖时活力中心东1门旁(嘉善路地铁站4号口旁),"121.460827,31.201407",徐汇区,餐饮服务;快餐厅;麦当劳,0,121.460827,31.201407,False
PAOPAO Bakery&Cafe(新天地时尚店),马当路245号新天地时尚二期B1层B101-102,"121.475327,31.216647",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.475327,31.216647,False
瑞幸咖啡(博荟广场店),中山南一路788号号博荟广场负二层B2-11室,"121.480142,31.196677",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.480142,31.196677,True
ISO Coffee,淡水路242号,"121.473134,31.216934",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.473134,31.216934,False
Wagas沃歌斯(上海博荟广场店),中山南一路788号博荟广场L1-6 Funk&Kale,"121.480125,31.196625",黄浦区,餐饮服务;外国餐厅;西餐厅(综合风味),0,121.480125,31.196625,False
瑞幸咖啡(第九人民医院1号门店),汝南街70弄1-5号汝南街小区,"121.485152,31.202362",黄浦区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.485152,31.202362,True
La Bella意大利餐厅(博荟广场ONE EAST店),中山南一路788号博荟广场地下一层不眠花园户外中庭B1-4室,"121.479225,31.196025",黄浦区,餐饮服务;外国餐厅;外国餐厅,1,121.479225,31.196025,False
Manner Coffee(博荟广场ONE EAST店),中山南一路788号博荟广场ONE EAST F1层,"121.480575,31.196775",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.480575,31.196775,True
LUMO CORNER咖啡店,淡水路230号(一大会址·新天地地铁站5号口步行260米),"121.473158,31.217077",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.473158,31.217077,False
星巴克(歌斐中心店),世博会博物馆地铁站3号口步行110米,"121.481796,31.197590",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,0,121.481796,31.19759,True
SilverFlow银流咖啡&贝果( (博荟广场店)),龙华东路325号博荟广场ONE EAST F1层,"121.480986,31.196982",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.480986,31.196982,False
不急Cafe Shop,淡水路222号,"121.473164,31.217141",黄浦区,购物服务;购物相关场所;购物相关场所,0,121.473164,31.217141,False
星巴克(瑞金路店),瑞金二路101-107号(淮海中路地铁站2号口步行480米),"121.465123,31.215163",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.465123,31.215163,True
星巴克(平安滨江金融中心店),蒙自路757号歌斐中心1层106单元,"121.481988,31.197638",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,0,121.481988,31.197638,True
瑞幸咖啡(歌斐中心店),蒙自路757号上海歌斐中心一层102A1单元,"121.482222,31.197793",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.482222,31.197793,True
Manner Coffee(平安滨江金融中心商场店),蒙自路757号(世博会博物馆地铁站出入口旁)平安滨江金融中心商场1F层102a-2,"121.482208,31.197737",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.482208,31.197737,True
瑞幸咖啡,明华大厦南门旁(陆家浜路地铁站4号口步行130米),"121.483647,31.212445",黄浦区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.483647,31.212445,True
CONTENT U COFFEE(平安中心店),中山南一路568号B2-D009,"121.483115,31.198545",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.483115,31.198545,False
星巴克沿街取餐点(东海店),延安东路600-618号,"121.486052,31.207181",黄浦区,餐饮服务;餐饮相关场所;餐饮相关,1,121.486052,31.207181,True
NIUE DAY bakery&cafe,中山南一路辅路与局门路交叉口南40米,"121.483443,31.198743",黄浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.483443,31.198743,False
瑞幸咖啡(电科滨江中心店),龙华东路647号电科滨江中心一层10单元,"121.476086,31.194566",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.476086,31.194566,True
库迪咖啡(平安滨江金融中心店),蒙自路757号平安滨江金融中心B2层(地铁2号口处),"121.482054,31.197376",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.482054,31.197376,False
Tims天好咖啡(平安滨江中心店),蒙自路757号(世博会博物馆地铁站出入口旁)平安滨江金融中心商场1F层107,"121.482191,31.197362",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.482191,31.197362,True
W CAFÉ SH The Beats (新天地店),马当路245号新天地时尚二期F1层,"121.475122,31.217375",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.475122,31.217375,False
GLOW COFFEE(重庆南路店),重庆南路157弄1号底层西间,"121.471614,31.217532",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.471614,31.217532,False
Tims天好咖啡(博荟广场店),中山南一路788号博荟广场1层L1-09,"121.480575,31.196075",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.480575,31.196075,True
古董花园•Antique,思南路44号,"121.466919,31.216559",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.466919,31.216559,False
JO’S CHOICE咖啡(新天地店),马当路245号B2层,"121.475357,31.217451",黄浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.475357,31.217451,False
TEEJUNG镜海茶语,自忠路453号甲(一大会址·新天地地铁站6号口步行480米),"121.472010,31.217661",黄浦区,餐饮服务;冷饮店;冷饮店,0,121.47201,31.217661,False
赫兹星球·赫咖啡,马当路245号新天地时尚二期B1层,"121.475375,31.217475",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.475375,31.217475,False
梧桐咖啡(丰裕里店),淡水路198号(一大会址·新天地地铁站5口步行330米),"121.473146,31.217696",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.473146,31.217696,False
PARK COFFEE CLUB,雁荡路109号,"121.470159,31.217692",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.470159,31.217692,False
b3coffee必三咖啡(新天地店),马当路245号新天地时尚二期地下1层B111号,"121.475411,31.217667",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.475411,31.217667,False
瑞幸咖啡(绿地海外滩店),龙华东路810号黄浦绿地缤纷城一层2-106号,"121.473543,31.193627",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.473543,31.193627,True
B+Bakery焙珈面包(嘉嘉大楼店),嘉善路170号1层-2B,"121.459220,31.209803",徐汇区,餐饮服务;糕饼店;糕饼店,1,121.45922,31.209803,False
沪水焙煎室(淡水路店),重庆南路39弄之1-24号三德坊,"121.472510,31.220964",黄浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.47251,31.220964,False
Cafe Leitz,太仓路233号新茂大厦,"121.473337,31.220567",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.473337,31.220567,False
白告咖啡,兴安路93号(一大会址·黄陂南路地铁站1号口步行110米),"121.472087,31.221329",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.472087,31.221329,False
Premium 3+ 咖啡店,重庆南路18号底层东北间、底层东北搭建阁,"121.471429,31.220890",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.471429,31.22089,False
禧兴Liveliness coffee shop(培文公寓店),重庆南路12号乙,"121.471302,31.221103",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.471302,31.221103,False
Manner Coffee(上海新天地南北里店),马当路119号103室(新天地),"121.474175,31.220825",黄浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.474175,31.220825,True
Peet's Coffee皮爷咖啡(新天地店),上海城区马当路119号1楼102单元,"121.474327,31.220699",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474327,31.220699,False
Miracle Coffee(太仓路店),太仓路181弄2号上海新天地南北里,"121.474375,31.221125",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474375,31.221125,False
Manner Coffee(中环广场店),淮海中路381号中环广场L2层,"121.472808,31.222291",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.472808,31.222291,True
星巴克臻选(上海中环广场2F店),淮海中路381号中环广场一楼,"121.473101,31.222424",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,0,121.473101,31.222424,True
半岛精品店咖啡厅新天地旗舰店,太仓路181弄2号上海新天地南北里,"121.474729,31.220846",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474729,31.220846,False
LE LABO咖啡(上海新天地南北里店),太仓路181弄新天地北里25号2层,"121.474741,31.220002",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474741,31.220002,False
ZAKUZAKU&FOOM咖啡(新天地店),淮海中路街道淮海中路瑞安广场,"121.474133,31.222428",黄浦区,餐饮服务;糕饼店;糕饼店,0,121.474133,31.222428,False
Tims咖啡(新天地广场捷枫店),淮海中路333号办公楼大堂指定区域,"121.474113,31.222468",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474113,31.222468,True
代数学家algebraist(上海新天地店),黄陂南路淮海中路333号B2-22号,"121.474094,31.222566",黄浦区,科教文化服务;培训机构;培训机构,0,121.474094,31.222566,True
LB咖啡(新天地广场店),淮海中路333号新天地广场B1层,"121.474143,31.222650",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474143,31.22265,False
一咖啡,黄陂南路373号,"121.475366,31.220461",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.475366,31.220461,False
星巴克(上海雁荡路店),雁荡路33号(一大会址·黄陂南路地铁站1号口步行420米),"121.470024,31.220404",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,0,121.470024,31.220404,True
KUDDO COFFEE(上海新天地店),兴业路123弄6号楼新天地时尚购物中心一期3楼311室,"121.475060,31.219103",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.47506,31.219103,False
13DE MARZO(上海新天地店),兴业路123弄6号1楼18单元,"121.475038,31.219069",黄浦区,购物服务;服装鞋帽皮具店;品牌服装店,0,121.475038,31.219069,False
CAUDEX FEATER(上海K11购物艺术中心店),淮海中路300号K11商场B2层B204号,"121.473675,31.223325",黄浦区,体育休闲服务;娱乐场所;酒吧,1,121.473675,31.223325,False
CAUDEX块根植研所(上海K11概念空间店),淮海中路300号上海k11购物艺术中心B2层,"121.473775,31.223325",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.473775,31.223325,False
% Arabica阿拉比卡咖啡(新天地时尚I店),兴业路123弄6-7号上海新天地时尚购物中心F1,"121.474943,31.218898",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.474943,31.218898,False
M Stand(香港广场购物中心南区店),香港广场南座SL1-01,"121.475044,31.222618",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.475044,31.222618,True
Tims咖啡(城汇大厦捷枫店),南昌路45号,"121.470429,31.218825",黄浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.470429,31.218825,True
